source_file,technology,ips_title,predicted_category_model,predicted_category_existing,human_category,confidence
weekly_labels_20260523_145957.csv,wifi,Restricted mode long reconnection time after resume from sleep,RF,Power Consumption,Connectivity,0.1245
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,RF,Power Consumption,Connectivity,0.1245
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,RF,Power Consumption,Connectivity,0.1245
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,RF,Power Consumption,Connectivity,0.1245
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,RF,Power Consumption,Connectivity,0.1245
weekly_labels_20260525_100744.csv,wifi,Restricted mode long reconnection time after resume from sleep,RF,Power Consumption,Connectivity,0.1245
weekly_labels_20260525_100744.csv,wifi,Restricted mode long reconnection time after resume from sleep,RF,Power Consumption,Connectivity,0.1245
weekly_labels_20260525_100744.csv,wifi,Restricted mode long reconnection time after resume from sleep,RF,Power Consumption,Connectivity,0.1245
weekly_labels_20260525_100744.csv,wifi,Restricted mode long reconnection time after resume from sleep,RF,Power Consumption,Connectivity,0.1245
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,Restricted mode long reconnection time after resume from sleep,RF,Power Consumption,Connectivity,0.1245
weekly_labels_20260501_170001.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Connectivity,Connectivity,0.1278
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,The Bluetooth driver in the MS scenario is highly active.,Connectivity,Connectivity,Need-Triage,0.1290
bt_software_piece_04_of_07_Wesley.csv,bt,Unable to play any videos or music (online/local) after playing YouTube videos overnight,Connectivity,Connectivity,Connectivity,0.1306
wifi_tools_piece_04_of_07_KJ (2).csv,tools,"Opening and ending tag mismatch on ""LPI"" in PowerTable output",Connectivity,Power Consumption,Connectivity,0.1318
bt_software_piece_06_of_07_Matt.csv,bt,Please help to check the log of ibtWikoCfaFeatureExt driver.,YB/Lost,Connectivity,Connectivity,0.1361
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,"when an AP is connected, DUT wakes up intermittently without human detection",Connectivity,Connectivity,Sensing,0.1369
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,Random disconnect seen,Connectivity,Connectivity,Connectivity,0.1392
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,The wifi will disconnect when enter to MS,Connectivity,Connectivity,P2P,0.1406
bt_software_piece_06_of_07_Matt.csv,bt,Strange name of msi package appears when removing BT driver,Connectivity,Connectivity,Connectivity,0.1424
weekly_labels_20260508_230403.csv,BT,[HP] [Masada][LNL][FmP2-BE201][Win11 25H2 v26100.8246]Device keep going away for ~1min and comes back in NearSense UI view,Connectivity,Connectivity,Connectivity,0.1469
bt_software_piece_05_of_07_Leo.csv,bt,Late LE audio reconnection of second bud (Galaxy Buds2 Pro),Connectivity,Connectivity,Connectivity,0.1479
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"SUT cant search for 5.0GHz Wi-Fi after setting ""Wi-Fi Channel"" to 165 and then idling for about 2 minutes.",Connectivity,OEM Tools,Connectivity,0.1484
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,"WLAN sometimes do not show 2 MLO links but only 1 link with the command ""netsh wlan show i"" after MLO AP is connected (F/R: 3/10)",Connectivity,Connectivity,Connectivity,0.1491
weekly_labels_20260508_230403.csv,WiFi,"[Lenovo][Kailash][PTL/BE211@1216/320Mhz][25H2]Assert 0x505 occurred when running MS-Resume Test on one specific unit. (F/R: 1/50 units, for this specific unit, fail rate is 100%)",YB/Lost,Connectivity,YB/Lost,0.1527
bt_software_piece_06_of_07_Matt.csv,bt,Pista ARL BE201 Wireless Headset pause button is no function via Bluetooth.,Connectivity,Connectivity,Connectivity,0.1536
bt_software_piece_01_of_07_Bingyue (2).csv,bt,BT mouse cannot work after idle or paired successfully.,Connectivity,Connectivity,Connectivity,0.1554
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,NP50RW NB playing MV lag during Wi-Fi WIDI,P2P,Performance,P2P,0.1567
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,multiple roamings in stationary environment,Connectivity,Connectivity,Connectivity,0.1572
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,"When set router 2.4G/5G wifi authentication type: WPA-PSA and RF mode:802.11b/g/n/ax,after the machine connect it and display 802.11n instead of 802.11ax(F/R:3/3 6/6cycles)",Performance,Connectivity,Connectivity,0.1608
bt_software_piece_04_of_07_Wesley.csv,bt,LE anchor point and CIS 2nd and 3rd subevent overlaps,Connectivity,Connectivity,Connectivity,0.1609
bt_software_piece_05_of_07_Leo.csv,bt,Device Information Service - MDUT FW version doesnt match.,YB/Lost,Connectivity,Need-Triage,0.1621
bt_software_piece_01_of_07_Bingyue (2).csv,bt,"After resume from MS for long time, BT mouse will lost function and can not scan & pair. (Scan List Empty)",Connectivity,Connectivity,Connectivity,0.1623
bt_software_piece_02_of_07_Juan.csv,bt,Remove Duplicate Entires in the ibtpciinf,Connectivity,Connectivity,Connectivity,0.1624
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,802.11AX MCS6 and BE MCS11 with LDPC Sensitivity is not met EPS Performance,Connectivity,RF,Performance,0.1629
weekly_labels_20260508_230403.csv,BT,[CLEVO][V740TUT1][V740TUT1_AX201_HEADSET_NO-MIC_AFTER_S4],Connectivity,Connectivity,Connectivity,0.1642
bt_software_piece_02_of_07_Juan.csv,software,High traffic notification does not trigger naturally without a reset,Killer,Killer,ICPS/Killer,0.1650
bt_software_piece_01_of_07_Bingyue (2).csv,bt,"HLK-Bluetooth - HciExtension1 (Bring Up) fails with Reserved flags (0xffffffffffffff80) are set by the radio, they should be zeroed out.",BSOD,BSOD,HLK,0.1663
weekly_labels_20260501_170001.csv,WiFi,3LS - SIP129540 - EB 640 G11(Rex 14) & 630G11/ W11 22H2 / GC / SF / Intel wireless AX211 suffering from heavy packet loss intermittently/PC APJ/,P2P,P2P,Connectivity,0.1683
wifi_tools_piece_07_of_07_Brenton.csv,wifi,SUT can search for 5.0GHz Wi-Fi with channel 165 on Indonesia image (PTL+WhP2),Connectivity,Connectivity,Connectivity,0.1686
weekly_labels_20260508_230403.csv,WiFi,HP Printing - Error when printing large format jobs causes brief disconnection - Intel Wi-Fi 6E AX211 and AX201 160Mhz,Connectivity,Sensing,Connectivity,0.1687
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,Wireless WiFi is lost on 23.160,YB/Lost,Connectivity,YB/Lost,0.1690
bt_software_piece_07_of_07_Yuwei (2).csv,bt,HDUT not support Sniff Subrating Mode,Connectivity,Connectivity,Connectivity,0.1693
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Bluetooth is switched on automatically after resuming from Hibernation.,Connectivity,Connectivity,Connectivity,0.1718
bt_software_piece_02_of_07_Juan.csv,bt,"When using the iper3 tool to run RX and TX while connecting to a 2.4G WiFi and Bluetooth device, the Bluetooth speaker experiences stuttering issues.",Connectivity,Connectivity,Performance,0.1730
bt_software_piece_04_of_07_Wesley.csv,bt,"When using the iper3 tool to run RX and TX while connecting to a 2.4G WiFi and Bluetooth device, the Bluetooth speaker experiences stuttering issues.",Connectivity,Connectivity,Connectivity,0.1730
bt_software_piece_03_of_07_Steven.csv,bt,DID profile 1.3 version is not available,Connectivity,Connectivity,Connectivity,0.1763
wifi_tools_piece_03_of_07_FrankLee.csv,tools,ibterverify version error,OEM Tools,Connectivity,OEM Tools,0.1769
weekly_labels_20260501_170001.csv,wifi,2.4G DRTU Target power difference at the same SKU,OEM Tools,Power Consumption,Performance,0.1772
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,2.4G DRTU Target power difference at the same SKU,OEM Tools,Power Consumption,OEM Tools,0.1772
weekly_labels_20260612_170002.csv,BT,[HP][IEC] - SIO2479469[Merino][PTL][Win11 25H2]The 835M mouse will lost function (about 15 seconds) after resume the host S4/S5 by BT mode.[Morty_D1YZ8AA],Connectivity,Connectivity,Connectivity,0.1773
weekly_labels_20260612_233426.csv,BT,[HP][IEC] - SIO2479469[Merino][PTL][Win11 25H2]The 835M mouse will lost function (about 15 seconds) after resume the host S4/S5 by BT mode.[Morty_D1YZ8AA],Connectivity,Connectivity,Connectivity,0.1773
weekly_labels_20260501_170001.csv,wifi,"[Haier][Wingtech][G1][ADL-P][Ax210][21H2]With the PC connection to the WiFi for a long-time suspension test, the WLAN driver has a loss problem [3 / 3]",Connectivity,Connectivity,Connectivity,0.1776
weekly_labels_20260529_170002.csv,wifi,"[Haier][Wingtech][G1][ADL-P][Ax210][21H2]With the PC connection to the WiFi for a long-time suspension test, the WLAN driver has a loss problem [3 / 3]",Connectivity,Connectivity,Connectivity,0.1776
weekly_labels_20260530_145717.csv,wifi,"[Haier][Wingtech][G1][ADL-P][Ax210][21H2]With the PC connection to the WiFi for a long-time suspension test, the WLAN driver has a loss problem [3 / 3]",Connectivity,Connectivity,Connectivity,0.1776
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,"[Haier][Wingtech][G1][ADL-P][Ax210][21H2]With the PC connection to the WiFi for a long-time suspension test, the WLAN driver has a loss problem [3 / 3]",Connectivity,Connectivity,Connectivity,0.1776
weekly_labels_20260508_230403.csv,WiFi,[WCL][Roma] DUT still need to be connected under MS,WowLAN,Sensing,WowLAN,0.1789
bt_software_piece_06_of_07_Matt.csv,bt,DUT OPP received picture will show abnormal if transferring files with BT headset music playing,Performance,Connectivity,Connectivity,0.1797
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,"Miracast connection fails on the INTEL module, but passes on the MTK module",Connectivity,Connectivity,Connectivity,0.1800
weekly_labels_20260605_170006.csv,wifi,T14S Laptop (AX211) keeps switching between different Wi-Fi access points (APs) unnecessarily,Roaming,RF,Roaming,0.1804
weekly_labels_20260606_143309.csv,wifi,T14S Laptop (AX211) keeps switching between different Wi-Fi access points (APs) unnecessarily,Roaming,RF,Roaming,0.1804
weekly_labels_20260608_163759.csv,wifi,T14S Laptop (AX211) keeps switching between different Wi-Fi access points (APs) unnecessarily,Roaming,RF,Roaming,0.1804
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,T14S Laptop (AX211) keeps switching between different Wi-Fi access points (APs) unnecessarily,Roaming,RF,Connectivity,0.1804
bt_software_piece_07_of_07_Yuwei (2).csv,bt,"Stress_Wifi_S4, System event log show red color with Event ID 17(The local Bluetooth adapter has failed in an undetermined manner and will not be used). (F/R:2/25u,2/2500c)",YB/Lost,Connectivity,YB/Lost,0.1810
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,we can not scan the 6E AP channels while applied country code as US.,Connectivity,Connectivity,Connectivity,0.1819
bt_software_piece_05_of_07_Leo.csv,bt,Noise is heard from BT headphone when other people speak during teams call.(BE201),Connectivity,Connectivity,Connectivity,0.1840
bt_software_piece_06_of_07_Matt.csv,bt,Bluetooth headset fails to connect automatically after Windows is resume from shutdown,Connectivity,Connectivity,Connectivity,0.1844
bt_software_piece_02_of_07_Juan.csv,bt,he sound&play UI became very lag after end the teams call then play local video with BT LE headphone connected.(BE201),Connectivity,Connectivity,Connectivity,0.1854
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,The 2.4G network auto disconnect after connect USB wireless keyboard and mouse under about -70dBm RSSl.,YB/Lost,YB/Lost,Connectivity,0.1863
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Cannot find DUT Tile in TILE Mobile App (TMA) on the phone when DUT enter to S4/D2,Connectivity,Connectivity,Connectivity,0.1867
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Bluetooth headphone only have audio no MIC function,Connectivity,Connectivity,Connectivity,0.1868
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,-System can not search WiFi 6G when set MCC to US by ANT tool + S0KKT010 BIOS + BE200 wifi Card.,Connectivity,Connectivity,Connectivity,0.1871
weekly_labels_20260529_170002.csv,WiFi,"[Honor][LUX][NvwaC][ARL-HX][AX211][WiFi]When roaming between 2.4G and 5G, roaming occurs around a threshold of -70 dB.",Roaming,P2P,Roaming,0.1881
weekly_labels_20260530_145717.csv,WiFi,"[Honor][LUX][NvwaC][ARL-HX][AX211][WiFi]When roaming between 2.4G and 5G, roaming occurs around a threshold of -70 dB.",Roaming,P2P,Roaming,0.1881
bt_software_piece_02_of_07_Juan.csv,bt,Sniff Mode Parameters not meet the criteria,Connectivity,Connectivity,Connectivity,0.1893
bt_software_piece_05_of_07_Leo.csv,bt,"Error message ""your speaker arent working"" pops ups when do video call by Teams with BT headset connected.",Connectivity,Connectivity,Connectivity,0.1909
bt_software_piece_04_of_07_Wesley.csv,bt,"call active, R power off, L no sound for 5~10 sec",Connectivity,Power Consumption,Connectivity,0.1915
bt_software_piece_07_of_07_Yuwei (2).csv,bt,BLE launch fail,Connectivity,Connectivity,Connectivity,0.1916
weekly_labels_20260605_170006.csv,wifi,WiFi adapter fails to perform OKC fast roam after missing Beacons detected.,Connectivity,Connectivity,Connectivity,0.1918
weekly_labels_20260606_143309.csv,wifi,WiFi adapter fails to perform OKC fast roam after missing Beacons detected.,Connectivity,Connectivity,Connectivity,0.1918
weekly_labels_20260608_163759.csv,wifi,WiFi adapter fails to perform OKC fast roam after missing Beacons detected.,Connectivity,Connectivity,Connectivity,0.1918
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,WiFi adapter fails to perform OKC fast roam after missing Beacons detected.,Connectivity,Connectivity,Connectivity,0.1918
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,TPT degration on end customer site.,Performance,Performance,Performance,0.1929
weekly_labels_20260605_170006.csv,WiFi,[ASUS Gaming][RPL][AX211]2.4GHz Slow to Connect,Performance,Performance,Performance,0.1945
weekly_labels_20260606_143309.csv,WiFi,[ASUS Gaming][RPL][AX211]2.4GHz Slow to Connect,Performance,Performance,Performance,0.1945
weekly_labels_20260608_163759.csv,WiFi,[ASUS Gaming][RPL][AX211]2.4GHz Slow to Connect,Performance,Performance,Performance,0.1945
weekly_labels_20260529_170002.csv,BT,[CLEVO][R100YU][R100YU_BE211_HEADSET_NO_MIC],Connectivity,Connectivity,Connectivity,0.1958
weekly_labels_20260530_145717.csv,BT,[CLEVO][R100YU][R100YU_BE211_HEADSET_NO_MIC],Connectivity,Connectivity,Connectivity,0.1958
weekly_labels_20260529_170002.csv,wifi,AX201 wifi driver 802.11g throughputissue,Performance,Connectivity,Performance,0.1962
weekly_labels_20260530_145717.csv,wifi,AX201 wifi driver 802.11g throughputissue,Performance,Connectivity,Performance,0.1962
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,AX201 wifi driver 802.11g throughputissue,Performance,Connectivity,Performance,0.1962
weekly_labels_20260605_170006.csv,BT,[Wistron][Dell CY27 Tirich] PCM for BT Offload on PCIe card cause CNVi fail,Connectivity,Connectivity,Connectivity,0.1969
weekly_labels_20260606_143309.csv,BT,[Wistron][Dell CY27 Tirich] PCM for BT Offload on PCIe card cause CNVi fail,Connectivity,Connectivity,Connectivity,0.1969
weekly_labels_20260608_163759.csv,BT,[Wistron][Dell CY27 Tirich] PCM for BT Offload on PCIe card cause CNVi fail,Connectivity,Connectivity,Connectivity,0.1969
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"After DUT S4 for a period of time and wakes up, the performance is abnormal when the WIFi65G frequency band 80MHZ/160MHz bandwidth",Performance,Connectivity,Performance,0.1970
bt_software_piece_01_of_07_Bingyue (2).csv,bt,System Volume bar OSD not changed when pressing hotkey to adjust volume during Teams video call with BT headset,Connectivity,System Hang,Connectivity,0.1984
bt_software_piece_02_of_07_Juan.csv,bt,There are advs but no connection complete evt,Connectivity,Connectivity,Connectivity,0.1993
bt_software_piece_06_of_07_Matt.csv,software,Audio quality indicator is not shown when user is in Teams call,Killer,Killer,ICPS/Killer,0.2000
wifi_tools_piece_07_of_07_Brenton.csv,wifi,HP 3LS SIP126149 - EB 1040 G11(Ernesto MTL)/TSMC/GC/Intel AX211 Cannot find WiFi 6G issue/PCAPJ/TW,Connectivity,Connectivity,Connectivity,0.2005
bt_software_piece_04_of_07_Wesley.csv,bt,Intel LNL RVP + GaP discrete offload fail to work (music no sound),Connectivity,Connectivity,Connectivity,0.2006
weekly_labels_20260529_170002.csv,BT,"[Huaqin][Samsung][BBY][win11]Bluetooth mouse appear delay 1S after idle about 10 min.(FR: 4 out of 4 units, 12 out of 12 times)",Connectivity,Performance,Connectivity,0.2010
weekly_labels_20260530_145717.csv,BT,"[Huaqin][Samsung][BBY][win11]Bluetooth mouse appear delay 1S after idle about 10 min.(FR: 4 out of 4 units, 12 out of 12 times)",Connectivity,Performance,Connectivity,0.2010
weekly_labels_20260529_170002.csv,WiFi,[Honor][LUX][Zhuquan&xuanwu][PTL][AX211]The wifi connect fail because Four EAPOL authentication failures,Connectivity,P2P,Connectivity,0.2016
weekly_labels_20260530_145717.csv,WiFi,[Honor][LUX][Zhuquan&xuanwu][PTL][AX211]The wifi connect fail because Four EAPOL authentication failures,Connectivity,P2P,Connectivity,0.2016
weekly_labels_20260605_170006.csv,wifi,The 6G Wi-Fi list cannot be found after changing the MCC to US through ANT tool,Connectivity,System Hang,Connectivity,0.2022
weekly_labels_20260606_143309.csv,wifi,The 6G Wi-Fi list cannot be found after changing the MCC to US through ANT tool,Connectivity,System Hang,Connectivity,0.2022
weekly_labels_20260608_163759.csv,wifi,The 6G Wi-Fi list cannot be found after changing the MCC to US through ANT tool,Connectivity,System Hang,Connectivity,0.2022
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,The 6G Wi-Fi list cannot be found after changing the MCC to US through ANT tool,Connectivity,System Hang,Connectivity,0.2022
weekly_labels_20260612_170002.csv,WiFi,"[Honor][LuxsharePC][ZhuqueC][DVT][24H2 ]2.4GHz and 5GHz band switching roaming, 5G reconnect failure. F/R: 1/1u,3/50C",Connectivity,Roaming,Connectivity,0.2026
weekly_labels_20260612_233426.csv,WiFi,"[Honor][LuxsharePC][ZhuqueC][DVT][24H2 ]2.4GHz and 5GHz band switching roaming, 5G reconnect failure. F/R: 1/1u,3/50C",Connectivity,Roaming,Connectivity,0.2026
bt_software_piece_02_of_07_Juan.csv,bt,"BT headset 100% fail to mute , still can hear volume after mute",Connectivity,Connectivity,Connectivity,0.2028
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Broadcast sending failed,Connectivity,Connectivity,Connectivity,0.2038
weekly_labels_20260605_170006.csv,BT,"[HP][FXN][Messi_Astro][BE211]""We cant find an audio playback device. make sure..."" message pop-up after restart OS and set a BT Speaker/Headphones as default audio device then set another a BT Speaker/Headphones as default device again",Connectivity,Connectivity,Connectivity,0.2039
weekly_labels_20260606_143309.csv,BT,"[HP][FXN][Messi_Astro][BE211]""We cant find an audio playback device. make sure..."" message pop-up after restart OS and set a BT Speaker/Headphones as default audio device then set another a BT Speaker/Headphones as default device again",Connectivity,Connectivity,Connectivity,0.2039
weekly_labels_20260608_163759.csv,BT,"[HP][FXN][Messi_Astro][BE211]""We cant find an audio playback device. make sure..."" message pop-up after restart OS and set a BT Speaker/Headphones as default audio device then set another a BT Speaker/Headphones as default device again",Connectivity,Connectivity,Connectivity,0.2039
bt_software_piece_03_of_07_Steven.csv,bt,Bluetooth Mic Test Does Not Reflect Input or Volume Assessment,Connectivity,Connectivity,Connectivity,0.2045
bt_software_piece_07_of_07_Yuwei (2).csv,bt,BLE data exchanged times in a connection interval,System Hang,System Hang,Connectivity,0.2086
bt_software_piece_01_of_07_Bingyue (2).csv,bt,Device not started (BTHUSB) error with 0xC00000B5 (STATUS_IO_TIMEOUT),BSOD,BSOD,YB/Lost,0.2107
weekly_labels_20260508_230403.csv,WiFi,"[Intel][Internal][RPL-P (I)][AX211] WiFi Disconnect, not roaming, stationary",Connectivity,P2P,Connectivity,0.2110
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,wireless connection and network performance issues,Connectivity,Connectivity,Connectivity,0.2112
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,WiFi drops intermittently while on a teams call,Connectivity,Connectivity,Connectivity,0.2123
weekly_labels_20260501_170001.csv,wifi,System cant found 6Ghz mobile hotspot.,Connectivity,Power Consumption,Connectivity,0.2124
wifi_tools_piece_07_of_07_Brenton.csv,wifi,System cant found 6Ghz mobile hotspot.,Connectivity,Power Consumption,Connectivity,0.2124
bt_software_piece_03_of_07_Steven.csv,bt,"The Bluetooth device will be auto change to ""Paired"". (Huawei Freelace)",System Hang,System Hang,Connectivity,0.2130
weekly_labels_20260501_170001.csv,WiFi,[DELL][field][AX211][BE200] Intermittent Wi-Fi disconnects with 802.11r enabled on Intel AX211/BE200 in WPA-EAP enterprise environments,Connectivity,Performance,Connectivity,0.2132
weekly_labels_20260612_170002.csv,BT,[Lenovo-Ideapad][Y9 ][ARL/BE200][25H2] BT headphone connect no mic,Connectivity,Connectivity,Connectivity,0.2149
weekly_labels_20260612_233426.csv,BT,[Lenovo-Ideapad][Y9 ][ARL/BE200][25H2] BT headphone connect no mic,Connectivity,Connectivity,Connectivity,0.2149
weekly_labels_20260605_170006.csv,WiFi,[Dell_Compal][BR12][LNL][FmP2]Add at least 8 BT devices cause Wi-Fi search not stable,Connectivity,Connectivity,Connectivity,0.2153
weekly_labels_20260606_143309.csv,WiFi,[Dell_Compal][BR12][LNL][FmP2]Add at least 8 BT devices cause Wi-Fi search not stable,Connectivity,Connectivity,Connectivity,0.2153
