created_date,assignee_email,assignee_team,technology,ips_id,ips_title,predicted_category_existing,predicted_category_model,confidence,human_category,label_notes
2026-03-02,,wifi,WiFi,01001680,"[ASUS][B3604CVF][AX211] After scan Samsung TV, Miracast connect fail",,Miracast,,,[補標目標: Miracast]
2018-03-08,,wifi,WiFi,00221927,"[HP/SIO1563281][Jaguars][GLK/9461/W10]It will Show""Your PC or mobile device doesn't support Miracast, so it can't project wirelessly"" and can't connect Miracast again after resume from closed lid S3/S4.",,Miracast,,,[補標目標: Miracast]
2017-12-14,,wifi,WiFi,00209722,[Lenovo DT][M920][ECR467119][8265][Win7 32/64] Miracast connected display's delay time Test latency is over 200ms,,Miracast,,,[補標目標: Miracast]
2021-06-20,,wifi,WiFi,00623671,[LG][15U70P][TGL/AX201/21H2] Miracast connection over infrastructure fails,,Miracast,,,[補標目標: Miracast]
2017-09-07,,wifi,WiFi,00194924,[Samsung][Prism-13 KBL][SfP] 7E BSoD appears during miracast connecting.,,Miracast,,,[補標目標: Miracast]
2018-02-07,,wifi,WiFi,00218279,"[Lenovo-ThinkPad E480E580][LCFC][Win10RS4]External monitor display is not synchronized with system when connect to wireless display, external monitor lag about 20s.",,Miracast,,,[補標目標: Miracast]
2021-02-17,,wifi,WiFi,00593149,[ASUS][TGL][WLAN]How to confirm the function of WoWLAN from MS is workable with DC mode ?,,WowLAN,,,[補標目標: WowLAN]
2017-10-24,,wifi,WiFi,00201338,"[Intel CISD-MK][WIFI driver, S5WOWLANEnable issue]",,WowLAN,,,[補標目標: WowLAN]
2021-11-01,,wifi,WiFi,00657368,[ASUS-Gaming][ADL-P][GU603Z][AX211 2230] Not able to WoWLAN by remote desktop,,WowLAN,,,[補標目標: WowLAN]
2018-04-23,,wifi,WiFi,00229176,[Asus-Motherboard][CFL][Q370] 9560/9260 cannot wake by magic packet in S4 when Wireless AMT enabled (S3 is okay),,WowLAN,,,[補標目標: WowLAN]
2018-10-17,,wifi,WiFi,00391411,[HP/SIO1663914][CFL/W10/22260] - [Comm Test][Intel CCP 22260][BPS][Intel CFL][Win10 RS4 17134][PV][WoWLAN] WoWLAN function can't work.,,WowLAN,,,[補標目標: WowLAN]
2017-11-09,,wifi,WiFi,00204352,"[HP/SIO1528689][Scorpius][3168/7265/KBL/W10]Error ""Premature wake up. The unit woke up xxxxxx ms before scheduled WOL time"" occured when run WinPVT 9.0E_Hibernation Functional Test",,WowLAN,,,[補標目標: WowLAN]
2018-04-24,,wifi,WiFi,00229345,[HP/SIO1584996][Renegade][SKL/8265/W10] Func-CE-DT-ME-QTA/Renegade/Win7-64: Can not Wake on WLAN from S3/S4 via Magic Packet.,,WowLAN,,,[補標目標: WowLAN]
2021-12-20,,wifi,WiFi,00669838,[lenovo_valkyrie] Wireless/WLAN  WoWLAN Wake Failure during s3/s4.,,WowLAN,,,[補標目標: WowLAN]
2024-10-15,,wifi,WiFi,00915582,[HP][SnowWhite]The unit can not wake from MS3 via WOWLAN in AC mode.,,WowLAN,,,[補標目標: WowLAN]
2021-02-17,,wifi,WiFi,00593149,[ASUS][TGL][WLAN]How to confirm the function of WoWLAN from MS is workable with DC mode ?,,WowLAN,,,[補標目標: WowLAN]
2025-12-11,,wifi,WiFi,00991411,"[HP][QTA][BNB][WCL][Cheddar] SIO2445127: The unit got ""0x9F"" BSOD during running WINPVT Wake-on-LAN Stress (S3S4S5+LAN_CHK_WOL.PVT) using LOM with IPV4/IPV6.",,WowLAN,,,[補標目標: WowLAN]
2018-02-11,,wifi,WiFi,00218825,[HP/SIO1567335][Armorhide][9560/CFL/Win10 Rs3]Can't wake up from S4 via Magic packet,,WowLAN,,,[補標目標: WowLAN]
2023-09-26,,wifi,WiFi,00833593,WiFi 7 throughput abnormal,,Performance,,,[補標目標: Performance]
2024-01-10,,bt,BT,00856489,[HP] - SIO2247962  - [Canopy_MTL/RPL] The BT LE headset and BT mouse will occurs lag simultaneously when playing online video (Intel AX211),,Performance,,,[補標目標: Performance]
2024-10-27,,bt,BT,00918069,[Lenovo_IdeaPad][Elbrus Mount][LCFC][FVT][24H2][BE201]Sound output occur lag/delay(about 0.5S) serveral times when play local music with BT headset (F/R:2/2units 4/10cycles).,,Performance,,,[補標目標: Performance]
2024-01-03,,wifi,WiFi,00854580,[Samsung][MTL][QuickShare] P2P throughput is low,,Performance,,,[補標目標: Performance]
2021-08-15,,wifi,WiFi,00637669,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H1][WIFI][BUG-20210816-34064] After DUT S4 for a period of time and wakes up, the performance is abnormal when the WIFi65G frequency band 80MHZ/160MHz bandwidth",,Performance,,,[補標目標: Performance]
2022-02-09,,wifi,WiFi,00682061,[Lenovo-ThinkPad][LCFC][Triones-Intel][SVT][Win11]Sink PC show lag or garbage when test PC projecting to PC and play local video,,Performance,,,[補標目標: Performance]
2023-11-09,,wifi,WiFi,00842994,[Dell][Tributo MTL][BE200 1216] WiFi 6E 160M TX conducted  throughput fail,,Performance,,,[補標目標: Performance]
2021-08-26,,bt,BT,00641082,"[Lenovo-Thinkpad][LCFC][K14 Pacman Intel][TGL][TYP2][Win11]Output voice lag via BT headset away unit 10 meters when play local music.(FR:3/3units,12/12cycles).",,Performance,,,[補標目標: Performance]
2024-11-25,,bt,BT,00924271,[HP][Wistron][25C1_Clipper][LNL][BT:USB][GfP2/FmP2][Win11 24H2 Build 26100.2161] Video will lag when drag play after pair BT LE headset then play video.,,Performance,,,[補標目標: Performance]
2025-05-12,,wifi,WiFi,00955290,"[Lenovo J13 Kyoto][Win11 24H2][FC][Network]The aggregated link speed at 6 GHz  does not meet the required threshold of 2.4 Gbps in DC mode.[FR: 4/8,100%][1/1 Unit]",,Performance,,,[補標目標: Performance]
2023-07-10,,wifi,WiFi,00815036,[Honor][huaqin][HiggsE][TGL][AX201][High probability]Increased bandwidth fail,,Performance,,,[補標目標: Performance]
2018-10-04,,bt,BT,00389220,HP/SIO1664714 - [Chrimia15H][KBL-R][CCP-22260][WIn10 RS4] - Sound lag during transferring a file by By Bluetooth.,,Performance,,,[補標目標: Performance]
2026-02-09,,wifi,WiFi,00999510,[HP][26C2 Salute LNL][AX211] Intel AX211 6GHz throughput reaches only about 1545 Mbps and fails to meet HP?s 1700 Mbps specification.,,Performance,,,[補標目標: Performance]
2020-01-23,,wifi,WiFi,00490274,[LG][17Z90N][ICL/AX201/19H1] WiFi/BT coexistence issue - WiFi throughput is choppy & low and BT sound is broken,,Performance,,,[補標目標: Performance]
2026-01-14,,bt,BT,00995913,[lenovo_ptl_London]audio delay 20s when swithing BT earbuds,,Performance,,,[補標目標: Performance]
2023-08-28,,wifi,WiFi,00826427,[Lenovo][Compal][TB gen6+][MTL] wifi AX211 show YB when resume from restart,,YB/Lost,,,[補標目標: YB/Lost]
2018-01-26,,wifi,WiFi,00216102,[HP/SIO1562209][TargaryenTA][9560/CFL/Win10 RS3] Wi-Fi lost function and WLAN driver show yellow bang in DM while playing online video via Wi-Fi.,,YB/Lost,,,[補標目標: YB/Lost]
2021-03-14,,bt,BT,00599303,[Venus-15 TGL Ext TyP2] BT and WLAN YB when reboot to BIOS/EFIshell/WinPE and reboot to OS,,YB/Lost,,,[補標目標: YB/Lost]
2025-11-27,,wifi,WiFi,00989537,SIP128610 - EB 1040 G1i 14(MasadaN)/Win11 24H2/Traveloka/GA/PC APJ/ Intel BE201 Mobile Hotspot not detected in 6GHz/ID,,YB/Lost,,,[補標目標: YB/Lost]
2017-09-01,,wifi,WiFi,00193761,[HP/SIO1496849][Chromia H][CFL/9560/Win10]SIO1496849 - M_HWQA/Chromia-H/DB: Device is yellow bang in device manager.,,YB/Lost,,,[補標目標: YB/Lost]
2023-10-11,,wifi,WiFi,00835669,[Lenovo][Wistron][DT][RPL-R][AX211][WIN11] WiFi&BT has Yellow Bang,,YB/Lost,,,[補標目標: YB/Lost]
2023-04-06,,wifi,WiFi,00795077,[HUAWEI][HUAQIN][MorganG][Intel RPL][Intel AX 211][WIFI][Win11]The WiFi driver YB(code 10) after restart computer.,,YB/Lost,,,[補標目標: YB/Lost]
2020-12-10,,bt,BT,00578215,[Lenovo-DT][IdeaCentre C5][CML-B460][Intel9260][20H2][FR100%] BT yellow bang after preload,,YB/Lost,,,[補標目標: YB/Lost]
2024-06-13,,wifi,WiFi,00889209,[HP_Foxconn][RPL-S][Carter][win11][GfP2] WLAN device will YB with code 10 after,,YB/Lost,,,[補標目標: YB/Lost]
2024-11-25,,wifi,WiFi,00924254,[HP][IEC][Machu][Win11 24H2][ARL U/H][GfP2][SIO2320089]Device 'Intel(R) Wi-Fi 6E AX211 160MHz' has error code 10 (0xA) in DM during Winpvt Hibernation Functional test (AC/DC cycling),,YB/Lost,,,[補標目標: YB/Lost]
2023-06-13,,wifi,WiFi,00809859,[WW27-28WS] [Samsung][Venus 4-14 MTL] WLAN Yellow bang issue,,YB/Lost,,,[補標目標: YB/Lost]
2023-08-22,,wifi,WiFi,00825422,[HP][MTL-U][GaP2_QS][Win11 22H2] System occur BSOD 0x9F and Intel WLAN device shows YB after install wlan driver.,,YB/Lost,,,[補標目標: YB/Lost]
