source_file,technology,ips_title,predicted_category_model,predicted_category_existing,human_category,confidence
weekly_labels_20260508_230403.csv,WiFi,"[Lenovo][Kailash][PTL/BE211@1216/320Mhz][25H2]Assert 0x505 occurred when running MS-Resume Test on one specific unit. (F/R: 1/50 units, for this specific unit, fail rate is 100%)",YB/Lost,Connectivity,YB/Lost,0.1326
weekly_labels_20260501_170001.csv,WiFi,[DELL][field][AX211][BE200] Intermittent Wi-Fi disconnects with 802.11r enabled on Intel AX211/BE200 in WPA-EAP enterprise environments,Performance,Performance,Connectivity,0.1333
wifi_tools_piece_07_of_07_Brenton.csv,wifi,HP 3LS SIP126149 - EB 1040 G11(Ernesto MTL)/TSMC/GC/Intel AX211 Cannot find WiFi 6G issue/PCAPJ/TW,Connectivity,Connectivity,Connectivity,0.1352
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,WiFi drops intermittently while on a teams call,Connectivity,Connectivity,Connectivity,0.1369
weekly_labels_20260501_170001.csv,wifi,System cant found 6Ghz mobile hotspot.,Connectivity,Power Consumption,Connectivity,0.1371
wifi_tools_piece_07_of_07_Brenton.csv,wifi,System cant found 6Ghz mobile hotspot.,Connectivity,Power Consumption,Connectivity,0.1371
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,"When set router 2.4G/5G wifi authentication type: WPA-PSA and RF mode:802.11b/g/n/ax,after the machine connect it and display 802.11n instead of 802.11ax(F/R:3/3 6/6cycles)",Performance,Connectivity,Connectivity,0.1375
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,multiple roamings in stationary environment,Connectivity,Connectivity,Connectivity,0.1389
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,The 6GHz frequency band can be searched when use Intel WLAN card without any setting.,Connectivity,Connectivity,Connectivity,0.1405
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,-System can not search WiFi 6G when set MCC to US by ANT tool + S0KKT010 BIOS + BE200 wifi Card.,BIOS,Connectivity,Connectivity,0.1416
wifi_tools_piece_07_of_07_Brenton.csv,wifi,Canot Miracast to project the screen to this device wirelessly,P2P,Connectivity,Connectivity,0.1417
weekly_labels_20260501_170001.csv,wifi,"Roaming failed twice, with two failed attempts to reconnect to the 5G hotspot. F/R: 1/1u, 2/50C",Connectivity,Power Consumption,Connectivity,0.1474
weekly_labels_20260508_230403.csv,wifi,"Roaming failed twice, with two failed attempts to reconnect to the 5G hotspot. F/R: 1/1u, 2/50C",Connectivity,Power Consumption,Connectivity,0.1474
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"Roaming failed twice, with two failed attempts to reconnect to the 5G hotspot. F/R: 1/1u, 2/50C",Connectivity,Power Consumption,Connectivity,0.1474
weekly_labels_20260425_151911.csv,WiFi,[lenovo/DT BU][In-house][ARL][BE200][P3 tiny  Gen2  ]  ANT Tool ParaguayVietnamTunisiaIndonesia6G,OEM Tools,BIOS,OEM Tools,0.1475
weekly_labels_20260425_154714.csv,WiFi,[lenovo/DT BU][In-house][ARL][BE200][P3 tiny  Gen2  ]  ANT Tool ParaguayVietnamTunisiaIndonesia6G,OEM Tools,BIOS,OEM Tools,0.1475
weekly_labels_20260501_170001.csv,WiFi,3LS - SIP129540 - EB 640 G11(Rex 14) & 630G11/ W11 22H2 / GC / SF / Intel wireless AX211 suffering from heavy packet loss intermittently/PC APJ/,P2P,P2P,Connectivity,0.1475
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,System does not sync screen via miracast from PC to PAD.,P2P,Connectivity,Connectivity,0.1475
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,"when an AP is connected, DUT wakes up intermittently without human detection",Sensing,Connectivity,Connectivity,0.1476
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,Miracast channel does not align with BSS channel,P2P,Connectivity,P2P,0.1481
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,"Miracast connection fails on the INTEL module, but passes on the MTK module",Connectivity,Connectivity,Connectivity,0.1484
weekly_labels_20260522_183733.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.1487
weekly_labels_20260523_143606.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.1487
weekly_labels_20260523_143640.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.1487
weekly_labels_20260523_145957.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.1487
weekly_labels_20260523_150056.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.1487
weekly_labels_20260522_183733.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.1491
weekly_labels_20260523_143606.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.1491
weekly_labels_20260523_143640.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.1491
weekly_labels_20260523_145957.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.1491
weekly_labels_20260523_150056.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.1491
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,we can not scan the 6E AP channels while applied country code as US.,Connectivity,Connectivity,Connectivity,0.1491
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,Random disconnect seen,Connectivity,Connectivity,Connectivity,0.1492
weekly_labels_20260515_170001.csv,BT,"[Ubuntu] [HP] [ ZBook X G2i] bluetooth test got errors on Intel BE211NGW  HCI: Command failed. Error code: 0x12, Payload: b\x04\x0e\x04\x01B \x12",OEM Tools,Connectivity,OEM Tools,0.1493
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,"WLAN sometimes do not show 2 MLO links but only 1 link with the command ""netsh wlan show i"" after MLO AP is connected (F/R: 3/10)",Connectivity,Connectivity,Connectivity,0.1499
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,WiFi adapter fails to perform OKC fast roam after missing Beacons detected.,Sensing,Connectivity,Connectivity,0.1511
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,Windows UI and netsh keep showing old channel and Band . After the DUT connected mobile hotspot switches from the 2.4G band to the 5G band,Connectivity,Power Consumption,Connectivity,0.1518
wifi_tools_piece_07_of_07_Brenton.csv,wifi,SUT can search for 5.0GHz Wi-Fi with channel 165 on Indonesia image (PTL+WhP2),Connectivity,Connectivity,Connectivity,0.1531
weekly_labels_20260508_230403.csv,WiFi,"[Intel][Internal][RPL-P (I)][AX211] WiFi Disconnect, not roaming, stationary",P2P,P2P,Connectivity,0.1539
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,wireless connection and network performance issues,Connectivity,Connectivity,Connectivity,0.1548
bt_software_piece_04_of_07_Wesley.csv,bt,A2DP Offload feature is enabled in JfP on TGL and HrP on ADL when feature is not supported.,Connectivity,Connectivity,Connectivity,0.1553
weekly_labels_20260501_170001.csv,WiFi,[DELL][Field] Wi-Fi issue : Connection failure with 802.11r on,Performance,Performance,Connectivity,0.1561
weekly_labels_20260508_230403.csv,BT,[HP] [Masada][LNL][FmP2-BE201][Win11 25H2 v26100.8246]Device keep going away for ~1min and comes back in NearSense UI view,Connectivity,Connectivity,Connectivity,0.1590
bt_software_piece_04_of_07_Wesley.csv,bt,The Bluetooth related device lost when using the MIKE II tool to run hibernate resume (manual resume) Fail Rate: 1unit 2/2 trials.,Connectivity,Connectivity,YB/Lost,0.1619
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"WiFi Spectrum Mask, EVM and Power tolerance questions",Power Consumption,Power Consumption,Performance,0.1619
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"SUT cant search for 5.0GHz Wi-Fi after setting ""Wi-Fi Channel"" to 165 and then idling for about 2 minutes.",OEM Tools,OEM Tools,Connectivity,0.1624
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,The 6G Wi-Fi list cannot be found after changing the MCC to US through ANT tool,System Hang,System Hang,Connectivity,0.1682
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,Mobile hotspot cannot be opened when selecting 5GHz band,Connectivity,Power Consumption,Connectivity,0.1690
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,T14S Laptop (AX211) keeps switching between different Wi-Fi access points (APs) unnecessarily,RF,RF,Connectivity,0.1699
bt_software_piece_01_of_07_Bingyue (2).csv,bt,System exception on BT fw,Connectivity,Connectivity,YB/Lost,0.1701
bt_software_piece_05_of_07_Leo.csv,bt,Device Information Service - MDUT FW version doesnt match.,Connectivity,Connectivity,ICPS,0.1710
weekly_labels_20260508_230403.csv,BT,[Lenovo-DT][Huaqin][Yoga9][PTL] The yellow label of the Wifi/BT device appears in the reboot cycle stress test,YB/Lost,Connectivity,YB/Lost,0.1717
weekly_labels_20260425_151911.csv,BT,"[NEC][LCFC][WCL][Yukimura-WCL VP][25H2][SIT][BE211]The BT driver shows Dual BT in the Device Manager details, and the language used for the Device Manager name is different. FR: 1/1unit",Connectivity,Not WiFi Issue,Connectivity,0.1720
weekly_labels_20260425_154714.csv,BT,"[NEC][LCFC][WCL][Yukimura-WCL VP][25H2][SIT][BE211]The BT driver shows Dual BT in the Device Manager details, and the language used for the Device Manager name is different. FR: 1/1unit",Connectivity,Not WiFi Issue,Connectivity,0.1720
weekly_labels_20260425_162335.csv,BT,"[NEC][LCFC][WCL][Yukimura-WCL VP][25H2][SIT][BE211]The BT driver shows Dual BT in the Device Manager details, and the language used for the Device Manager name is different. FR: 1/1unit",Connectivity,Not WiFi Issue,Connectivity,0.1720
weekly_labels_20260425_165309.csv,BT,"[NEC][LCFC][WCL][Yukimura-WCL VP][25H2][SIT][BE211]The BT driver shows Dual BT in the Device Manager details, and the language used for the Device Manager name is different. FR: 1/1unit",Connectivity,Not WiFi Issue,Connectivity,0.1720
weekly_labels_20260501_170001.csv,WiFi,[ASUS_CCBU][BE211][B9406CAA] Teams call will drop when wifi connecting.,Performance,Performance,Connectivity,0.1732
bt_software_piece_05_of_07_Leo.csv,bt,BT automatically disconnects when transferring 100M data file via BT with AX211 / Killer1675i card. FR: 8/10 cycle,Connectivity,Killer,Connectivity,0.1742
bt_software_piece_04_of_07_Wesley.csv,bt,Unable to run testharness tool on HostPC,Connectivity,Connectivity,OEM Tools,0.1748
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,AX101 WiFi throughput drop when BT is enabled but not connected to BT device,Performance,Connectivity,Performance,0.1755
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,Decision low value will over decision high and system always detect human after SPD,Sensing,Connectivity,Sensing,0.1764
bt_software_piece_04_of_07_Wesley.csv,bt,Intel AX211 WLAN became hidden (code 45) in device manager after resume from sleep,Connectivity,Power Consumption,YB/Lost,0.1770
bt_software_piece_07_of_07_Yuwei (2).csv,bt,"Stress_Wifi_S4, System event log show red color with Event ID 17(The local Bluetooth adapter has failed in an undetermined manner and will not be used). (F/R:2/25u,2/2500c)",YB/Lost,Connectivity,YB/Lost,0.1780
weekly_labels_20260508_230403.csv,WiFi,[lenovo_ptl_mario]Field issue - WiFi connection issues (Romania),Performance,Performance,Connectivity,0.1785
weekly_labels_20260508_230403.csv,BT,[Microsoft][UID 1295717][PTL/FmP/OOB 26581][PAS] PAS Audio Glitches during WiFi-BT Coex on 2.4ghz 20MHz (2.4ghz 20MHz CND),Performance,Connectivity,Performance,0.1806
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,AX411 QS sample 6e tx power lock at 7.5dB,OEM Tools,Power Consumption,OEM Tools,0.1819
bt_software_piece_04_of_07_Wesley.csv,bt,MDUT Reconnection - HCI_Encription_Change increases the reconnection time,System Hang,System Hang,Connectivity,0.1829
bt_software_piece_05_of_07_Leo.csv,bt,MDUT Reconnection - HCI_Encription_Change increases the reconnection time.,System Hang,System Hang,Connectivity,0.1829
bt_software_piece_05_of_07_Leo.csv,bt,MDUT Reconnection - HCI_Encription_Change increases the reconnection time,System Hang,System Hang,Connectivity,0.1829
bt_software_piece_02_of_07_Juan.csv,bt,"When using the iper3 tool to run RX and TX while connecting to a 2.4G WiFi and Bluetooth device, the Bluetooth speaker experiences stuttering issues.",Performance,Connectivity,Performance,0.1840
bt_software_piece_04_of_07_Wesley.csv,bt,"When using the iper3 tool to run RX and TX while connecting to a 2.4G WiFi and Bluetooth device, the Bluetooth speaker experiences stuttering issues.",Performance,Connectivity,Connectivity,0.1840
bt_software_piece_01_of_07_Bingyue (2).csv,bt,PC connect TV failed by ble,Connectivity,Connectivity,Connectivity,0.1848
weekly_labels_20260501_170001.csv,wifi,2.4G DRTU Target power difference at the same SKU,Performance,Power Consumption,Performance,0.1849
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,2.4G DRTU Target power difference at the same SKU,Performance,Power Consumption,OEM Tools,0.1849
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Cannot find DUT Tile in TILE Mobile App (TMA) on the phone when DUT enter to S4/D2,Connectivity,Connectivity,Connectivity,0.1862
bt_software_piece_01_of_07_Bingyue (2).csv,bt,BT mouse cannot work after idle or paired successfully.,Connectivity,Connectivity,Connectivity,0.1871
bt_software_piece_04_of_07_Wesley.csv,bt,Unable to play any videos or music (online/local) after playing YouTube videos overnight,Connectivity,Connectivity,Connectivity,0.1896
bt_software_piece_01_of_07_Bingyue (2).csv,bt,BT Device Disappear CS+Wifi AP connected,Connectivity,Connectivity,Connectivity,0.1898
weekly_labels_20260425_151911.csv,BT,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]BR bluetooth mouse will be deleted automatically after upgrade to 24.40.0.3 bluetooth driver.,Connectivity,Performance,Connectivity,0.1903
weekly_labels_20260425_154714.csv,BT,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]BR bluetooth mouse will be deleted automatically after upgrade to 24.40.0.3 bluetooth driver.,Connectivity,Performance,Connectivity,0.1903
weekly_labels_20260425_162335.csv,BT,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]BR bluetooth mouse will be deleted automatically after upgrade to 24.40.0.3 bluetooth driver.,Connectivity,Performance,Connectivity,0.1903
weekly_labels_20260425_165309.csv,BT,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]BR bluetooth mouse will be deleted automatically after upgrade to 24.40.0.3 bluetooth driver.,Connectivity,Performance,Connectivity,0.1903
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,PC didnt receive packets from android several times so android device finally decided to disconnect from PC.,P2P,Connectivity,P2P,0.1912
weekly_labels_20260501_170001.csv,WiFi,WPA3 Security of AC9260/AC9560,Sensing,Sensing,Connectivity,0.1917
bt_software_piece_06_of_07_Matt.csv,bt,Strange name of msi package appears when removing BT driver,Connectivity,Connectivity,Connectivity,0.1926
bt_software_piece_05_of_07_Leo.csv,bt,"Error message ""your speaker arent working"" pops ups when do video call by Teams with BT headset connected.",Connectivity,Connectivity,Connectivity,0.1936
bt_software_piece_02_of_07_Juan.csv,bt,Advertising Duty Cycle complaint test is not meeting the SPEC requirement,Connectivity,Connectivity,Connectivity,0.1957
bt_software_piece_06_of_07_Matt.csv,bt,Bluetooth driver missing,Connectivity,Connectivity,YB/Lost,0.1959
wifi_tools_piece_01_of_07_Timdaway.csv,tools,DSM Field information are not correct,UEFI,UEFI,BIOS,0.1976
weekly_labels_20260501_170001.csv,wifi,Mobile hotspot cannot be opened when selecting 5GHz band,Connectivity,Connectivity,Connectivity,0.1982
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"After DUT S4 for a period of time and wakes up, the performance is abnormal when the WIFi65G frequency band 80MHZ/160MHz bandwidth",Performance,Connectivity,Performance,0.2011
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,WiFi-PPAG power increase is limited,RF,Power Consumption,UEFI,0.2016
bt_software_piece_04_of_07_Wesley.csv,bt,"call active, R power off, L no sound for 5~10 sec",Connectivity,Power Consumption,Connectivity,0.2020
weekly_labels_20260522_183733.csv,BT,"[Lenovo][Compal][ARL][AX203][Ideapad S5P]Buzzing noise is heard from the Bluetooth headset during teams meetings.(F/R:3/3u,6/6c)",Connectivity,Connectivity,Audio,0.2020
weekly_labels_20260523_143606.csv,BT,"[Lenovo][Compal][ARL][AX203][Ideapad S5P]Buzzing noise is heard from the Bluetooth headset during teams meetings.(F/R:3/3u,6/6c)",Connectivity,Connectivity,Audio,0.2020
weekly_labels_20260523_143640.csv,BT,"[Lenovo][Compal][ARL][AX203][Ideapad S5P]Buzzing noise is heard from the Bluetooth headset during teams meetings.(F/R:3/3u,6/6c)",Connectivity,Connectivity,Audio,0.2020
weekly_labels_20260523_145957.csv,BT,"[Lenovo][Compal][ARL][AX203][Ideapad S5P]Buzzing noise is heard from the Bluetooth headset during teams meetings.(F/R:3/3u,6/6c)",Connectivity,Connectivity,Audio,0.2020
weekly_labels_20260523_150056.csv,BT,"[Lenovo][Compal][ARL][AX203][Ideapad S5P]Buzzing noise is heard from the Bluetooth headset during teams meetings.(F/R:3/3u,6/6c)",Connectivity,Connectivity,Audio,0.2020
bt_software_piece_06_of_07_Matt.csv,bt,Pista ARL BE201 Wireless Headset pause button is no function via Bluetooth.,Connectivity,Connectivity,Connectivity,0.2037
bt_software_piece_06_of_07_Matt.csv,bt,Please help to check the log of ibtWikoCfaFeatureExt driver.,Connectivity,Connectivity,Connectivity,0.2041
weekly_labels_20260515_170001.csv,wifi,Auth failed when doing connect and ping stress test,Connectivity,Connectivity,Connectivity,0.2057
weekly_labels_20260522_183733.csv,wifi,Auth failed when doing connect and ping stress test,Connectivity,Connectivity,Connectivity,0.2057
weekly_labels_20260523_143606.csv,wifi,Auth failed when doing connect and ping stress test,Connectivity,Connectivity,Connectivity,0.2057
weekly_labels_20260523_143640.csv,wifi,Auth failed when doing connect and ping stress test,Connectivity,Connectivity,Connectivity,0.2057
weekly_labels_20260523_145957.csv,wifi,Auth failed when doing connect and ping stress test,Connectivity,Connectivity,Connectivity,0.2057
weekly_labels_20260523_150056.csv,wifi,Auth failed when doing connect and ping stress test,Connectivity,Connectivity,Connectivity,0.2057
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,Auth failed when doing connect and ping stress test,Connectivity,Connectivity,Connectivity,0.2057
bt_software_piece_06_of_07_Matt.csv,bt,DUT OPP received picture will show abnormal if transferring files with BT headset music playing,Connectivity,Connectivity,Connectivity,0.2062
bt_software_piece_04_of_07_Wesley.csv,bt,Unnecessary BT LE Sideband device and YB,YB/Lost,RF,YB/Lost,0.2066
weekly_labels_20260515_170001.csv,WiFi,[TB1416 Gen8-IRL][Intel AX211/AX203] WiFi lag issue,P2P,P2P,Performance,0.2066
bt_software_piece_04_of_07_Wesley.csv,bt,Intel LNL RVP + GaP discrete offload fail to work (music no sound),Connectivity,Connectivity,Connectivity,0.2084
bt_software_piece_01_of_07_Bingyue (2).csv,bt,"After resume from MS for long time, BT mouse will lost function and can not scan & pair. (Scan List Empty)",Connectivity,Connectivity,Connectivity,0.2105
bt_software_piece_02_of_07_Juan.csv,bt,Bluetooth mouse has poor tracking perfo,Performance,Connectivity,Performance,0.2127
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Device Information Service only includes PnPID and Manufacture name,Connectivity,Connectivity,Connectivity,0.2129
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Bluetooth headset has No Output Sound After PC Bluetooth Toggle (OFF/ON) 100% fail rate.,Connectivity,Connectivity,Connectivity,0.2131
bt_software_piece_06_of_07_Matt.csv,bt,"Connect BT headset to system, and then it will only show connected voice and the sound out put from PC speaker.",Connectivity,Connectivity,Connectivity,0.2142
weekly_labels_20260508_230403.csv,BT,[LG][16Z90U][PTL/BE211/Win11 25H2] Youtube lip-sync issue when connecting Bluetooth classic audio,Connectivity,Connectivity,Connectivity,0.2145
bt_software_piece_02_of_07_Juan.csv,bt,"SystemEvent log show error ID_5 after connect the BT MS&KB&Hedset devices, FR: 1/1Unit, 3/3Cycles",Connectivity,Connectivity,Connectivity,0.2148
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,802.11AX MCS6 and BE MCS11 with LDPC Sensitivity is not met EPS Performance,Performance,RF,Performance,0.2159
weekly_labels_20260425_151911.csv,BT,"[Lenovo Thinkbook/Consumer][Wistron][WCL][AX211][IdeaPad Slim 5 13IWC11]The AX211 network card uses Bluetooth to record audio with current and noise.(10/10 unit,50/50 cycle)",Connectivity,Connectivity,Connectivity,0.2163
weekly_labels_20260425_154714.csv,BT,"[Lenovo Thinkbook/Consumer][Wistron][WCL][AX211][IdeaPad Slim 5 13IWC11]The AX211 network card uses Bluetooth to record audio with current and noise.(10/10 unit,50/50 cycle)",Connectivity,Connectivity,Connectivity,0.2163
weekly_labels_20260425_162335.csv,BT,"[Lenovo Thinkbook/Consumer][Wistron][WCL][AX211][IdeaPad Slim 5 13IWC11]The AX211 network card uses Bluetooth to record audio with current and noise.(10/10 unit,50/50 cycle)",Connectivity,Connectivity,Connectivity,0.2163
weekly_labels_20260425_165309.csv,BT,"[Lenovo Thinkbook/Consumer][Wistron][WCL][AX211][IdeaPad Slim 5 13IWC11]The AX211 network card uses Bluetooth to record audio with current and noise.(10/10 unit,50/50 cycle)",Connectivity,Connectivity,Connectivity,0.2163
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,The wifi will disconnect when enter to MS,P2P,Connectivity,P2P,0.2167
weekly_labels_20260522_183733.csv,BT,"[Acer][Longcheer][Anko_WK][WCL]After turn off and turn on Bluetooth ,The Bluetooth mouse can be reconnected  but no functions.",Connectivity,Connectivity,Connectivity,0.2174
weekly_labels_20260523_143606.csv,BT,"[Acer][Longcheer][Anko_WK][WCL]After turn off and turn on Bluetooth ,The Bluetooth mouse can be reconnected  but no functions.",Connectivity,Connectivity,Connectivity,0.2174
weekly_labels_20260523_143640.csv,BT,"[Acer][Longcheer][Anko_WK][WCL]After turn off and turn on Bluetooth ,The Bluetooth mouse can be reconnected  but no functions.",Connectivity,Connectivity,Connectivity,0.2174
weekly_labels_20260523_145957.csv,BT,"[Acer][Longcheer][Anko_WK][WCL]After turn off and turn on Bluetooth ,The Bluetooth mouse can be reconnected  but no functions.",Connectivity,Connectivity,Connectivity,0.2174
weekly_labels_20260523_150056.csv,BT,"[Acer][Longcheer][Anko_WK][WCL]After turn off and turn on Bluetooth ,The Bluetooth mouse can be reconnected  but no functions.",Connectivity,Connectivity,Connectivity,0.2174
weekly_labels_20260522_183733.csv,BT,[Samsung][GB6U-16 PTL][WhP2] Controller does not report LE EXT ADV consistently,Connectivity,Connectivity,Connectivity,0.2180
weekly_labels_20260523_143606.csv,BT,[Samsung][GB6U-16 PTL][WhP2] Controller does not report LE EXT ADV consistently,Connectivity,Connectivity,Connectivity,0.2180
weekly_labels_20260523_143640.csv,BT,[Samsung][GB6U-16 PTL][WhP2] Controller does not report LE EXT ADV consistently,Connectivity,Connectivity,Connectivity,0.2180
weekly_labels_20260523_145957.csv,BT,[Samsung][GB6U-16 PTL][WhP2] Controller does not report LE EXT ADV consistently,Connectivity,Connectivity,Connectivity,0.2180
weekly_labels_20260523_150056.csv,BT,[Samsung][GB6U-16 PTL][WhP2] Controller does not report LE EXT ADV consistently,Connectivity,Connectivity,Connectivity,0.2180
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,WiFi profile not showing expected 11ax in Protocol after changing wireless modes in properties,System Hang,System Hang,Connectivity,0.2185
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Bluetooth is switched on automatically after resuming from Hibernation.,Connectivity,Connectivity,Connectivity,0.2192
weekly_labels_20260501_170001.csv,BT,[xiaomi][huaqin][N56SR/N57SR][PTL-H][AX211] BSOD 0xE6 during FCT test leaves AX211 Bluetooth in unrecoverable yellow bang state on Panther Lake,BSOD,Connectivity,BSOD,0.2205
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"PC connected 2.4G/5G AP(802.11AX/AC,20M/40M) do UDP downstream can not meet spec.(F/R:1/1U,6/6C))",Performance,Connectivity,Performance,0.2212
weekly_labels_20260522_183733.csv,BT,[Acer/Compal][Mandolin_PTW] Intel BE211.D2WG.NV_BT SAR Read Fail on v24.40,OEM Tools,Connectivity,OEM Tools,0.2221
weekly_labels_20260523_143606.csv,BT,[Acer/Compal][Mandolin_PTW] Intel BE211.D2WG.NV_BT SAR Read Fail on v24.40,OEM Tools,Connectivity,OEM Tools,0.2221
weekly_labels_20260523_143640.csv,BT,[Acer/Compal][Mandolin_PTW] Intel BE211.D2WG.NV_BT SAR Read Fail on v24.40,OEM Tools,Connectivity,OEM Tools,0.2221
weekly_labels_20260523_145957.csv,BT,[Acer/Compal][Mandolin_PTW] Intel BE211.D2WG.NV_BT SAR Read Fail on v24.40,OEM Tools,Connectivity,OEM Tools,0.2221
weekly_labels_20260523_150056.csv,BT,[Acer/Compal][Mandolin_PTW] Intel BE211.D2WG.NV_BT SAR Read Fail on v24.40,OEM Tools,Connectivity,OEM Tools,0.2221
